County;Agency_Name;Trading_Name;Address;Licence_Number;Phone;Email;Website;Covered_Fields
Roscommon;Open Doorway Recruitment Limited;;8 Stoneyville Roosky Co. Roscommon N41N2C2;EA5232;;info@opendoorwayrecruitment.com;http://opendoorrecruitment.co.uk/ | https://doorwayrecruitment.wordpress.com/ | https://opendoorwayrecruitment.com;General Recruitment, Career Development
Roscommon;Ratio Recruitment Limited;;Unit 2 Scramogue Manor Scramoge Co. Roscommon F42VW31;EA4619;353719633092;info@ratiorecruit.co.uk | info@ratiorecruitment.ie;https://ratiorecruit.co.uk | https://www.ratiorecruitment.com | https://ratiorecruitment.ie;General Recruitment
Roscommon;Xpert Staff Solutions;;8 Oakport Cootehall Boyle Co. Roscommon F52 CP57;EA5301;;exec1@xperthrss.com | hello@xpertstaffsolutions.com | info@xperthrss.com;https://www.scamadviser.com/check-website/xpertstaffsolutions.com | https://xpertstaffsolutions.com | https://xperthrss.com/ | https://xpertpersonnel.com;HR
Sligo;Brightpath Recruitment Ltd;;Unit 14 Strand Campus Strandhill Co. Sligo;EA3357;353719128266;caroline@brightpath.ie | jobs@brightpath.ie;https://brightpath.ie | https://brightpathstaffingltd.com/ | https://careers.brightpath.ie/?unit=km&radius=100&page=1&search=1;General Recruitment
Sligo;Liberty Dream Care Overseas Study & Placement Ltd;;4 Beechwood Court Ballytivnan Old Bundoran Road Co. Sligo F91 R29T;EA4517;;;https://libertydreamcare.com/;Care & Healthcare
Sligo;Sligo Centre for Independent Living Limited;;Number 45 High Street Co. Sligo F91 WC79;EA5077;+353719141978 | +353719157000 | +353719171111;admin@recoveryhealthcare.ie | development@sligocil.ie | gp@recoveryhealthcare.ie | hello@sligocil.ie;https://firmania.online/sligo/sligo-centre-for-independent-living-limited-118392 | https://number45.ie | https://sligocil.ie | https://www.boardmatch.ie/not-for-profit/sligo-centre-independent-living-ltd | https://www.sligoppn.com/sligo-centre-for-independent-living/;Care & Healthcare
Sligo;Vital Link Solutions Limited;Vital Link Solutions Limited;22 The Darty Caltragh Co. Sligo F91F6YK;EA5228;;;https://www.vitallinkcare.com/ | https://www.vitallinkgroup.com/;Care & Healthcare
Sligo;Westcare Staffing Services Limited;GSW Solutions;Discover Ireland Building O'Connell Street Co. Sligo F91VAK2;EA4432;+353719144677 | +353719146768 | +353719300034 | +353879745273;;https://gswsolutions.ie/careers/ | https://westcarehomecare.ie/;Care & Healthcare
Tipperary;AA Euro Recruitment Ireland Limited;;Ballyfowloo Cashel Co. Tipperary E25 KN28;EA2381;;info@aaeuro.com;https://aaeuro.com;International Staffing
Tipperary;Aisling Recruitment Ireland Limited;;2 Cascade Heights Oldbridge Clonmel Co. Tipperary E91 P220;EA4564;353892623730;aisling.oleary@peglobal.net | contact@nursingrecruitment.ie;https://nursingrecruitment.ie | https://www.simplyhired.ie/search?q=aisling+recruitment+ireland+limited&l=carrickbeg%2C+county+tipperary;Care & Healthcare
Tipperary;Anne Kelly;Acceleration Recruitment;Mill St Borrisokane Co. Tipperary;EA4010;+353868488249 | +353877127836;akelly@cpmire.com | alos@hiddenhearing.ie | anneharris2007@hotmail.com | annemariehayescounselling@gmail.com | esullivan@carlowcoco.ie | info@annemariepower.ie;https://annekellytextiles.com | https://iacp.ie/page/therapists?x=-1062&y=-442&byname=Anne | https://www.fairyist.com/fairy-sightings/changeling-tragedy-at-roscrea-co-tipperary-2/ | https://www.tipperarylive.ie/news/home/599829/carrick-on-suir-drama-group-pays-tribute-to-the-late-anne-kelly-sheridan.html | https://www.tippstudiesdigital.ie/items/show/3600 | https://www.wikitree.com/wiki/Kelly-26512;General Recruitment, Career Development
Tipperary;Aspire Recruitment Ltd;Aspire Recruitment;Flexi Desk Offices First Floor, Friars Court Nenagh Co. Tipperary E45V263;EA4228;353871199567;info@aspire.co.im | laura@aspirerecruitment.ie;https://www.aspirerecruitment.com/jobs/ | https://aspirerecruitment.ie | https://www.careers-page.com/aspire-recruitment-limited/job/L9V9V3YY;General Recruitment
Tipperary;D'Nile International Consulting and Trading Limited;D'Nile;Park View Old Bridge Clonmel Co. Tipperary E91DE92;EA5236;;info@consulting-.com;;Consultancy, Trading
Tipperary;DAC Recruitment;DAC Recruitment;14 Bank Street Templemore Co. Tipperary E41NF88;EA5234;;;;General Recruitment
Tipperary;Divine Career Solutions Limited;Divine Career Solutions limited;31 Farnamurray Close Ballygraigue Road Nenagh Co. Tipperary E45RF85;EA5229;;;;Career Development
Tipperary;FRS Recruitment Society Limited;FRS Recruitment;Derryvale Roscrea Co. Tipperary;EA1420;;;;General Recruitment
Tipperary;Integrated Talent Management (I.T.M) Limited;;41-44 Irishtown Clonmel Co. Tipperary E91 KD72;EA5039;;;;General Recruitment
Tipperary;Job Bridge Global Ltd.;;Coolacussane Dundrum Co. Tipperary;EA5253;;;;General Recruitment
Tipperary;Jomivic Consulting;;23 Stable Lane New Street Enterprise Hub Carrick on Suir Co. Tipperary;EA5327;;;;Consultancy
Tipperary;Nurse First Healthcare Ltd;;Main Street Borrisokane Co. Tipperary;EA5092;;;;Care & Healthcare
Tipperary;Patrick Collins;Eur Nurse Healthcare;Rathnaveen Ormond Tipperary Town Co. Tipperary E34 Y935;EA4676;;;;Care & Healthcare
Tipperary;P&N Foran Engineering;;18 Morton Street Clonmel Co. Tipperary;EA5392;;;;Engineering
Tipperary;Quest Solutions OW Ltd;Owen Healy Blockchain Talent;The Green Fethard Co. Tipperary;EA4973;;;;IT & Data Science, Blockchain
Tipperary;Rangam Consultants Limited;Rangam Consultants Ltd;13 Sycamore Drive Cashel Road Clonmel Co. Tipperary;EA4851;;;;Consultancy
Tipperary;Sheedy Management Services Ltd;;Featherbed Lane Manna South Templemore Co. Tipperary E41 X660;EA4161;;;;General Recruitment
Tipperary;Sohel Haque;EU Link Master;Lower Main Street Clogheen Cahir Co. Tipperary E21 NR13;EA5096;;;;International Staffing
Tipperary;Sure Candidate Recruitment (Intl) Limited;Sure Candidate Recruitment (Intl) Limited;2 Thomastown Cross Thomastown Golden Co. Tipperary E25VX86;EA3550;;;https://surecandidate.ie/;Accounting & Finance, Sales & Marketing, HR, IT & Data Science
Tipperary;Twin Health Kildare Ltd;Kare Plus Kildare;Foxborough House Coolanure Fethard Co. Tipperary;EA5319;;;https://www.kareplus.ie/kildare;Care & Healthcare
Tipperary;XZERV Ltd;The Pharmacist Panel;13 An Chuirt Monard Co. Tipperary E34WP11;EA4715;;;https://www.thepharmacistpanel.com/;Pharma, Care & Healthcare
UK;Globe Medical Staffing;;124 City Road London Co. UK EC1V2NX;EA5404;;;https://globemedicalstaffing.com/;Care & Healthcare
UK;Head Resourcing Ltd;Head Medical;2 Manor Place Edinburgh Scotland Co. UK EH3DD;EA5391;;;https://www.headmedical.com/;Care & Healthcare
UK;Humberston Recruitment Ltd;;19 Abbeydene Manor Newtownabbey Northern Ireland Co. UK BT379JQ;EA5074;;;;General Recruitment
UK;Interact Medical Ltd;;1A Garforth Place Knowlhill Milton Keynes Co. UK MK58PG;EA5193;;;https://www.interactmedical.co.uk/;Care & Healthcare, Allied Health Professionals
UK;Meraki Medical Limited;;7 Aberdeen Gardens Leigh-on-sea Essex Co. UK SS93RH;EA4616;;;https://www.merakimedical.co.uk/;Care & Healthcare
UK;MSI Group Limited;;2nd Floor Goat Yard Albion House 20 Quees Elizabeth Street Co. UK SE1 2RJ;EA5119;;;https://www.msigroupltd.com/;Care & Healthcare, Allied Health Professionals
UK;Neu Professionals Limited;;c/o 3rd Floor, 207 Regent Street London Co. UK W1B3HH;EA5306;;;https://www.neuprofessionals.com/;Care & Healthcare
UK;Private Equity Recruitment;Private Equity Recruitment;Kinnaird House 1 Pall Mall East London SW1Y5AU Co. UK;EA5211;;;https://www.per-people.com/;Asset Management, Investment Professionals
UK;The Placement Group Healthcare Limited;Just Nurses, Just OT, Just Physio and Mediplacements;Pixel Business Centre 110 Brooker Road Waltham Abbey Essex Co. UK EN9 1JH;;;https://www.theplacementgroup.co.uk/;Healthcare: Nurses, Physiotherapists, Radiographers, Allied Health Professionals;
UK;Vivid Healthcare Search Limited;Vivid Healthcare;214 Grangewood House 43 Oakwood Hill Loughton Essex Co. UK IG10 3TZ;EA5396;;;https://www.vivid-healthcare.co.uk/;Care & Healthcare, Allied Health Professionals
UK;Vobis Group Limited;Vobis Medical;25 Clinton Place Seaford East Sussex Co. UK BN25 INP;EA5304;;;https://www.vobismedical.com/;Care & Healthcare
UK;Your World Recruitment Ltd;;4th Floor 69 Wilson Street London, England Co. UK EC2A 2BB;EA4950;;;https://www.yourworld.com/;Care & Healthcare, Allied Health Professionals
Waterford;Aphex Automation Systems Limited;Aphex;Arc Labs Carriganore Co. Waterford X91 P20H;EA4106;;;https://recruitment.theaphexgroup.com/;Science, Engineering, QA, Validation, Automation, IT & Data Science
Waterford;Caledonia Medical Ltd;;2 St Patricks Terrace Co. Waterford;EA3124;;;https://www.caledoniamedical.com/;Care & Healthcare
Waterford;Clannad Care Ltd;Clannad Care;Unit 1A/1B Cleaboy Business Park Old Kilmeaden Road Co. Waterford;EA5227;;;https://clannadcare.ie/;Care & Healthcare
Waterford;Cubic Recruitment & Executive Coaching;Cubic Recruitment;Eco House Westtown Tramore Co. Waterford;EA5242;;;;General Recruitment, Coaching
Waterford;Curran Recruitment Limited;;Ballinamuck West Dungarvan Co. Waterford X35EI81;EA4437;;;;General Recruitment
Waterford;Diversifed Jobs Org Limited;Accelerate Recruitment.ie;Ballyboy Kilmacthomas Co. Waterford X42 X211;EA5323;;;;General Recruitment
Waterford;Edison Recruitment Limited;;Teach Duibhi Williamstown Co. Waterford X91F85A;EA4957;;;https://www.solocheck.ie/Irish-Company/Edison-Recruitment-Limited-726710;General Recruitment
Waterford;Evangel H-Care Ltd;;18 Ardmore Park Balleybeg Co. Waterford;EA5250;;;;Care & Healthcare
Waterford;Hopeville Limited;;19 Briot Close Templars Hall Co. Waterford X91HEV7;EA5292;;;;Care & Healthcare
Waterford;Matrix Recruitment Group Limited;Matrix Recruitment;Unit 7b, Cleaboy Business Park Old Kilmeaden Road Co. Waterford;EA1900;051 353 825;waterford@matrixrecruitment.ie;https://www.matrixrecruitment.ie/branches/waterford-1;Engineering, Manufacturing, Accounting & Finance, HR, Supply Chain, Admin & Office, IT & Data Science
Waterford;Matrix Recruitment Group Ltd;;Unit 7b Cleaboy Business Park, Old Kilmeaden Road, Co. Waterford;EA3705;051 353 825;waterford@matrixrecruitment.ie;https://www.matrixrecruitment.ie/branches/waterford-1;Engineering, Manufacturing, Accounting & Finance, HR, Supply Chain, Admin & Office, IT & Data Science
Waterford;Proactive Recruitment Solutions Ltd;;44 Pine Grove Tramore Co. Waterford X91 N443;EA5123;086 777 5201;oonagh@proactiverecruitment.ie;https://www.proactiverecruitment.ie/;Admin & Office, Sales & Marketing, Engineering, Legal, Accounting & Finance, Supply Chain
Waterford;RPG Consulting Limited;RPG Recruitment;7 Durands Court Parnell Street Co. Waterford X91 FH56;EA2135;051 852709;;https://rpgrecruitment.ie/;Engineering, QA, Accounting & Finance, Accounting & Finance, HR, Management, Sales & Marketing
Waterford;Talentscope Recruitment Solutions Limited;;Dromore Aglish Cappoquinn Co. Waterford P51 AH10;EA3853;087 2344753;info@talentscope.ie;https://www.talentscope.ie/;IT & Data Science, Accounting & Finance, Board Level
Waterford;Taylor Recruitment Company LTD;;Sceach Ban The Gap Passage East Co. Waterford X91P8K3;EA4423;;;;General Recruitment
Waterford;Top Quality Carers and Nurses Limited;;47 Ursuline Court Co. Waterford X91PD7X;EA5260;089 978 3742;info@topqualitycare.ie;https://www.topqualitycare.ie/;Care & Healthcare
Westmeath;Ardale Recruitment Ltd;Ardale Recruitment;Mullingar Enterprise Technology & Innovation Ctr Clonmore Mullingar Co. Westmeath N91W6DT;EA3691;;;;Construction, Engineering, Manufacturing
Westmeath;Goshencom Healthcare Services Ltd;;Unit 3 Eastwae Retail Centre Main Street Kinnegad Co. Westmeath N91 C9VH;EA4864;;;;Care & Healthcare
Westmeath;Intersearch Ireland Limited;INTERSEARCH;1st Floor Diskin Centre Golden Island Road Athlone Co. Westmeath;EA3497;090 643 3804;info@intersearch.ie;https://intersearch.ie/;Board Level, Manufacturing, Agriculture, Life Sciences, Food Industry
Westmeath;Midlands Workforce Limited;;42 The Willows Lakepoint Park Mullingar Co. Westmeath;EA5066;;;;General Recruitment
Westmeath;OSP Recruitment Limited;;Moycashel Kilbeggan Co. Westmeath;EA3903;;;;Care & Healthcare
Westmeath;Pharma Force Limited;Force Recruitment;Bellview Offices Clonard House Dublin Road, Mullingar Co. Westmeath;EA4411;;;;Pharma, Care & Healthcare
Westmeath;Russell Brennan Keane Business Advisers;;RBK House Irishtown Athlone Co. Westmeath;EA1445;;;;Accounting & Finance, Consultancy
Westmeath;Sisgate Pro Limited;;Ivy House Moate Co. Westmeath N37XE10;EA5320;;;;General Recruitment
Westmeath;Talent Labour Placement Limited;;Unit 1 Rockdean Blury Business Park, Blury Athlone Co. Westmeath;EA4586;;;;General Recruitment
Wexford;Alden Vara Limited;Alden Vara Limited;Highfields Ballindinas Barntown Co. Wexford Y35VR17;EA5276;;;;General Recruitment
Wexford;Aureol Global Connections Ltd;;Dun Romin Ballyregan Lane Craanford Co. Wexford Y25 DX76;EA4738;;;;General Recruitment
Wexford;BSS Contract Solutions Ltd;BSS Building Staff Solutions Ltd;Glaslacken Bunclody Co. Wexford;EA3773;;;;Construction, Engineering, Trades
Wexford;Career Stage Ltd;Star Recruitment;Cherryorchard Enniscorthy Co. Wexford Y21 AE59;EA4994;;;;General Recruitment
Wexford;Careershapes;Careershapes;The Grove Tomnalossett Enniscorthy Co. Wexford;EA5380;;;;Career Development
Wexford;Exceed Recruitment Ltd;;Unit 2.1 Enniscorthy Enterprise and Technology Centre Mile House Rd Enniscorthy Co. Wexford;EA4642;;;;General Recruitment
Wexford;Gemma Hayes Recruitment Limited;Gemma Hayes Recruitment;Office L, Wexford Enterprise Centre Strandfield Business Park, Kerlogue, Rosslare Road Co. Wexford;EA3218;;;;General Recruitment
Wexford;Glenlorn Ltd;;11 Waterside Lower Rosbercon New Ross Co. Wexford Y34ED88;EA4858;;;;General Recruitment
Wexford;LS Professional Placements Ltd;;Sarshill Kilmore Co. Wexford Y35V489;EA5154;;;;General Recruitment
Wexford;Pacific Crewing Services Ltd;;Unit R3 Clonard Village Co. Wexford;EA4071;;;;Maritime
Wexford;People Solutions Limited;;Dublin Road Enniscorthy Co. Wexford Y21 Y9E4;EA1447;;;;General Recruitment
Wexford;ProfitPro ULC;;Main Street Ferns Enniscorthy Co. Wexford;EA5365;;;;General Recruitment
Wexford;Purcell O'Leary Recruitment Services Limited;;Galbally Ballyhogue Enniscorthy Co. Wexford Y21A586;EA4120;;;;General Recruitment
Wexford;R.S 247 Resources Limited;;The Quarry Oaklands New Ross Co. Wexford;EA4004;;;;General Recruitment
Wexford;Safelift Mechanical Installation Ltd;;Duncannon New Ross Co. Wexford;EA5342;;;;Mechanical, Engineering
Wexford;Think Differently Limited;;Sweetbriarlane Curracloe Co. Wexford;EA4706;;;;General Recruitment
Wicklow;Atlantic Search Ltd;;88 Seagreen Park Greystones Co. Wicklow A63YV00;EA5264;;;;General Recruitment
Wicklow;Barry Herriott Consulting Limited;Barry Herriott Search & Selection;Nullamore Whitshed Road Greystones Co. Wicklow;EA3596;;;;Board Level
Wicklow;Careerway Limited;Careersteps;33 Charlesland Wood Greystones Co. Wicklow;EA4587;;;;Career Development, HR, Legal, Cybersecurity, Compliance, Risk, Forensics, Tax, Audit
Wicklow;Comet Care Ltd;MCMA;Unit 6B Aran Centre Blessington Business Park Blessington Co. Wicklow W91 FC0E;EA4940;;;;Care & Healthcare
Wicklow;Crew Cast & Performers Ltd;MovieExtras;Rooms 6 & 7 Ardmore House, Ardmore Studios Herbert Road Bray Co. Wicklow A98 N2F4;EA3770;;;;Actors
Wicklow;Fruition Resources Group Limited;;IDA Business Park Southern Cross Road Bray Co. Wicklow A98 Y6W0;EA1547;;;;IT & Data Science, Accounting & Finance
Wicklow;Game Path Limited;;52 Sans Souci Wood Bray Co. Wicklow A98VK61;EA4959;;;;General Recruitment
Wicklow;HJF Payroll and HR Support Limited;;Graney Baltinglass Co. Wicklow W91HX52;EA4713;;;;Payroll, HR
Wicklow;HOLLILANDER Limited;HOLLILANDER;Unit 53 Southern Cross Business Park Boghall Road Bray Co. Wicklow A98 T028;EA3711;;;;Care & Healthcare
Wicklow;Honor Moloney;AIR Recruitment;Mullinaveigue Roundwood Co. Wicklow;EA3459;;;;General Recruitment
Wicklow;IT Staff Limited;;Horsefield Newcastle Co. Wicklow A63 PT62;EA1695;;;;IT & Data Science
Wicklow;Jacksonstone Recruitment Limited;Jacksonstone Recruitment;Glencormack Court Jameson's Corner Kilmacanogue Bray Co. Wicklow A98WO84;EA1495;;;;General Recruitment
Wicklow;John Thompson and Sons Limited;Pinnacle HR;Zoe House, 1st Floor Hillisde Road Greystones Co. Wicklow A63WK40;EA5271;;;;HR, Consultancy, Coaching
Wicklow;Perfect English School;;287 Redford Park Greystones Co. Wicklow A63KN67;EA4076;;;;Education, Au Pair
Wicklow;Royal International Jobs Limited;Royal International Jobs Limited;19 Apartment, Old Conna Rivervale Upper Dargle Road Bray Co. Wicklow A98RK37;EA4518;;;;General Recruitment
Wicklow;Samuel Benjamin Vargas;Acuity Search;50 Church Gate Wicklow Town Co. Wicklow A67 EV90;EA4872;;;;Board Level
Wicklow;Slainte Care Recruitment;Slainte Care Recrutiment;The Villa Pavillion Rd Greystones Co. Wicklow;EA5254;;;;Care & Healthcare
